 8.80000000e-02  8.80000000e-02  8.80000000e-02  9.49999546e-01  8.80000000e-02 -8.87539516e-10 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  9.49999537e-01  9.00000000e-02 -8.88939636e-10 
 9.20000000e-02  9.20000000e-02  9.20000000e-02  9.49999527e-01  9.20000000e-02 -8.91078548e-10 
 9.40000000e-02  9.40000000e-02  9.40000000e-02  9.49999516e-01  9.40000000e-02 -8.93989986e-10 
 9.60000000e-02  9.60000000e-02  9.60000000e-02  9.49999505e-01  9.60000000e-02 -8.97709377e-10 
 9.80000000e-02  9.80000000e-02  9.80000000e-02  9.49999493e-01  9.80000000e-02 -9.02274225e-10 
 1.00000000e-01  1.00000000e-01  1.00000000e-01  9.49999479e-01  1.00000000e-01 -9.07724132e-10 
 1.02000000e-01  1.02000000e-01  1.02000000e-01  9.49999465e-01  1.02000000e-01 -9.14100735e-10 
 1.04000000e-01  1.04000000e-01  1.04000000e-01  9.49999450e-01  1.04000000e-01 -9.21448184e-10 
 1.06000000e-01  1.06000000e-01  1.06000000e-01  9.49999433e-01  1.06000000e-01 -9.29812689e-10 
 1.08000000e-01  1.08000000e-01  1.08000000e-01  9.49999415e-01  1.08000000e-01 -9.39243404e-10 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  9.49999396e-01  1.10000000e-01 -9.49791895e-10 
 1.12000000e-01  1.12000000e-01  1.12000000e-01  9.49999376e-01  1.12000000e-01 -9.61512659e-10 
 1.14000000e-01  1.14000000e-01  1.14000000e-01  9.49999354e-01  1.14000000e-01 -9.74463157e-10 
 1.16000000e-01  1.16000000e-01  1.16000000e-01  9.49999330e-01  1.16000000e-01 -9.88704001e-10 
 1.18000000e-01  1.18000000e-01  1.18000000e-01  9.49999305e-01  1.18000000e-01 -1.00429886e-09 
 1.20000000e-01  1.20000000e-01  1.20000000e-01  9.49999278e-01  1.20000000e-01 -1.02131522e-09 
 1.22000000e-01  1.22000000e-01  1.22000000e-01  9.49999249e-01  1.22000000e-01 -1.03982412e-09 
 1.24000000e-01  1.24000000e-01  1.24000000e-01  9.49999218e-01  1.24000000e-01 -1.05990060e-09 
 1.26000000e-01  1.26000000e-01  1.26000000e-01  9.49999185e-01  1.26000000e-01 -1.08162314e-09 
 1.28000000e-01  1.28000000e-01  1.28000000e-01  9.49999149e-01  1.28000000e-01 -1.10507546e-09 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  9.49999111e-01  1.30000000e-01 -1.13034502e-09 
 1.32000000e-01  1.32000000e-01  1.32000000e-01  9.49999070e-01  1.32000000e-01 -1.15752424e-09 
 1.34000000e-01  1.34000000e-01  1.34000000e-01  9.49999026e-01  1.34000000e-01 -1.18671076e-09 
